RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
2972,2019_04_10 11:51:18,-1.4122,-2.0398,7.9238,32.39,32.61,6.543,660,960
3053,2019_04_10 11:52:39,1.9221,-2.0006,7.5315,32.49,33.21,6.25,660,900
3054,2019_04_10 11:52:40,4.2757,-2.432,8.316,32.47,33.19,6.396,630,840
3055,2019_04_10 11:52:41,3.6088,-0.5492,8.0022,32.47,33.21,6.006,630,840
3056,2019_04_10 11:52:42,3.2166,-1.2553,7.7276,32.47,33.27,6.787,660,900
3057,2019_04_10 11:52:43,1.7652,-1.216,7.963,32.47,33.27,6.396,630,900
3058,2019_04_10 11:52:44,0.3138,-1.4122,7.7276,32.53,33.27,6.396,630,840
3059,2019_04_10 11:52:45,1.2553,-2.1575,7.963,32.49,33.33,5.859,660,900
3060,2019_04_10 11:52:46,-0.6276,-0.4707,6.8647,32.55,33.27,6.445,630,960
3070,2019_04_10 11:52:56,0.863,1.1376,8.5514,32.55,33.27,6.836,600,840
3071,2019_04_10 11:52:57,1.4514,-1.0591,8.2768,32.55,33.33,5.811,660,840
3072,2019_04_10 11:52:58,0.3138,-3.0989,8.1591,32.59,33.39,6.25,660,840
3073,2019_04_10 11:52:59,0.7061,-0.4315,8.0022,32.59,33.29,6.543,600,900
3074,2019_04_10 11:53:00,0.5099,0.6669,8.3945,32.55,33.33,5.811,660,840
3079,2019_04_10 11:53:05,5.1779,3.6088,5.6879,32.57,33.29,5.957,660,870
3080,2019_04_10 11:53:06,0.0392,-1.7652,7.4531,32.59,33.35,6.885,600,840
3081,2019_04_10 11:53:07,4.0011,-2.0006,8.6299,32.57,33.39,6.152,660,840
3082,2019_04_10 11:53:08,-20.084,-3.2166,8.5906,32.61,33.27,6.055,600,840
3083,2019_04_10 11:53:09,5.8448,-3.9227,8.7868,32.63,33.27,6.445,660,840
3084,2019_04_10 11:53:10,-0.2354,0.2746,7.7669,32.57,33.35,5.713,600,900
3085,2019_04_10 11:53:11,0,-1.2945,7.6492,32.59,33.35,6.201,660,840
3086,2019_04_10 11:53:12,2.0398,-1.8829,8.0415,32.61,33.41,5.859,660,840
3087,2019_04_10 11:53:13,-6.4724,-6.4332,8.9437,32.61,33.33,6.055,600,840
3088,2019_04_10 11:53:14,0.9807,2.079,8.826,32.63,33.35,6.055,660,840
3089,2019_04_10 11:53:15,1.6083,-1.0199,7.6884,32.59,33.35,6.494,600,900
3090,2019_04_10 11:53:16,4.158,-4.4326,6.4332,32.59,33.35,6.641,660,900
3096,2019_04_10 12:04:45,1.0983,-0.7061,8.2768,32.55,32.63,7.08,630,840
3097,2019_04_10 12:04:46,2.432,-2.5497,7.4531,32.55,32.67,7.227,720,840
3098,2019_04_10 12:04:46,2.589,0,8.5514,32.49,32.69,6.543,600,840
3099,2019_04_10 12:04:47,0.4707,-1.8044,7.5707,32.53,32.69,6.396,660,900
3100,2019_04_10 12:04:47,-0.7061,-0.4315,8.3945,32.45,32.63,6.934,660,840
3101,2019_04_10 12:04:48,-0.9414,1.726,7.5315,32.53,32.75,6.787,630,900
3102,2019_04_10 12:04:48,5.021,0.3138,5.884,32.49,32.67,7.08,630,840
3103,2019_04_10 12:04:49,-2.7066,-2.432,8.0807,32.53,32.69,7.227,720,840
3104,2019_04_10 12:04:49,4.6287,2.3144,6.8254,32.49,32.67,6.543,600,840
3105,2019_04_10 12:04:50,-0.8238,-2.4713,7.7669,32.49,32.71,6.396,660,900
3106,2019_04_10 12:04:50,-1.3337,-2.4713,8.7475,32.53,32.69,6.934,660,840
3107,2019_04_10 12:04:51,0.2354,0.9022,7.5315,32.49,32.67,6.787,630,900
3108,2019_04_10 12:04:52,-0.2354,-3.8442,7.7276,32.49,32.67,7.08,630,840
3109,2019_04_10 12:04:52,2.3536,-0.9022,8.5122,32.47,32.63,6.787,660,840
3110,2019_04_10 12:04:53,0.5884,-0.1177,7.61,32.55,32.63,6.396,630,870
3111,2019_04_10 12:04:53,-0.1177,-3.7265,8.5122,32.49,32.67,6.494,630,870
3112,2019_04_10 12:04:54,-1.2553,-0.863,7.7669,32.49,32.71,6.689,660,840
3113,2019_04_10 12:04:54,0.4315,-2.0006,7.4923,32.45,32.77,6.396,630,870
3114,2019_04_10 12:04:55,2.2751,-0.5492,7.963,32.53,32.69,6.055,630,870
3115,2019_04_10 12:04:55,-0.0392,-0.9414,8.8652,32.47,32.69,6.592,660,840
3116,2019_04_10 12:04:56,0.1961,-2.589,8.3553,32.49,32.69,6.104,600,840
3117,2019_04_10 12:04:56,3.0204,-2.3144,8.5122,32.49,32.75,7.08,660,900
3118,2019_04_10 12:04:57,2.4713,-2.8635,8.7083,32.49,32.67,6.934,660,840
3119,2019_04_10 12:04:57,5.9624,6.6685,4.668,32.47,32.69,7.08,600,840
3120,2019_04_10 12:04:58,2.1182,0.9414,6.8254,32.47,32.71,6.787,660,840
3121,2019_04_10 12:04:59,2.4713,-1.8437,8.5122,32.49,32.71,6.494,600,870
3122,2019_04_10 12:04:59,-0.5492,-0.8238,8.5514,32.49,32.63,6.25,660,870
3123,2019_04_10 12:05:00,-0.0785,-1.6083,7.5707,32.49,32.75,6.543,660,840
3124,2019_04_10 12:05:00,3.2558,3.6873,6.5901,32.49,32.75,5.908,600,840
3125,2019_04_10 12:05:01,1.0199,0,8.4337,32.47,32.69,6.738,660,840
3126,2019_04_10 12:05:02,0.3138,-3.0204,8.6299,32.47,32.75,6.299,600,900
3127,2019_04_10 12:05:03,-3.2166,1.5691,8.1591,32.49,32.81,6.738,660,840
3128,2019_04_10 12:05:04,0.7845,-4.4718,7.3746,32.53,32.77,6.543,660,840
3129,2019_04_10 12:05:05,0.2354,2.5105,7.4138,32.49,32.77,5.957,600,840
3130,2019_04_10 12:05:06,4.0403,-2.942,8.1591,32.47,32.81,6.738,660,840
3131,2019_04_10 12:05:07,0.9807,-2.432,8.0415,32.49,32.81,6.787,600,870
3132,2019_04_10 12:05:08,1.1376,-3.0597,8.6299,32.49,32.85,7.08,660,870
3133,2019_04_10 12:05:09,2.5497,-2.4713,8.5122,32.55,32.81,6.006,600,840
3134,2019_04_10 12:05:10,1.0591,-0.2746,7.4923,32.53,32.85,6.396,660,840
3135,2019_04_10 12:05:11,1.9221,-1.8044,7.0608,32.49,32.89,7.031,600,840
3136,2019_04_10 12:05:12,1.3337,-0.3923,8.0807,32.49,32.85,6.25,660,840
3137,2019_04_10 12:05:13,6.7077,-0.6669,6.7077,32.53,32.83,6.543,600,840
3138,2019_04_10 12:05:14,4.5503,0.0785,8.0807,32.49,32.95,6.201,660,870
3139,2019_04_10 12:05:15,5.8055,-1.4514,8.0022,32.49,32.91,6.836,630,870
3140,2019_04_10 12:05:16,0.9414,-1.0983,8.5122,32.49,32.95,6.396,630,840
3141,2019_04_10 12:05:18,2.8243,-1.7652,7.4531,32.49,32.83,6.201,660,840
3142,2019_04_10 12:05:18,0.7845,0.353,7.7669,32.53,32.91,6.494,600,840
3143,2019_04_10 12:05:19,1.726,0.1569,7.4138,32.53,32.89,6.25,660,840
3144,2019_04_10 12:05:20,3.6873,-1.7652,8.5122,32.45,32.91,6.104,600,840
3145,2019_04_10 12:05:21,1.0983,-4.0403,8.1199,32.53,32.99,6.299,660,840
3146,2019_04_10 12:05:22,-2.1967,-2.1967,7.8845,32.49,32.95,6.055,600,840
3147,2019_04_10 12:05:23,1.726,-2.2359,8.3553,32.49,32.99,6.104,660,870
3148,2019_04_10 12:05:24,3.1381,-1.726,7.4138,32.47,32.95,6.201,600,870
3149,2019_04_10 12:05:25,2.6674,-0.5099,8.7083,32.49,33.03,5.957,660,840
3150,2019_04_10 12:05:26,-2.4713,-3.3735,6.0801,32.53,33.11,6.543,600,840
3151,2019_04_10 12:05:27,0.5099,0,8.316,32.49,33.13,6.348,660,840
3152,2019_04_10 12:05:28,2.8243,-2.6674,7.7276,32.49,32.95,6.494,600,840
3153,2019_04_10 12:05:29,-0.2746,-1.5691,8.1199,32.53,32.95,6.25,630,840
3154,2019_04_10 12:05:30,1.4906,-1.0591,7.4138,32.49,33.03,5.957,630,840
3155,2019_04_10 12:05:31,1.0983,-1.8437,7.5315,32.49,32.97,6.689,600,840
3156,2019_04_10 12:05:32,-0.1961,1.4906,7.61,32.53,32.99,6.201,660,840
3157,2019_04_10 12:05:33,-0.8238,-0.863,7.5707,32.49,32.99,6.836,600,840
3158,2019_04_10 12:05:34,-3.2166,-5.6094,10.0028,32.53,33.05,5.811,660,840
3159,2019_04_10 12:05:35,0.863,-0.1569,8.0807,32.53,33.13,6.445,600,840
3160,2019_04_10 12:05:36,-4.158,-2.6282,7.9238,32.53,33.13,6.494,660,840
3161,2019_04_10 12:05:37,-0.1177,0.9807,7.7669,32.55,33.11,6.738,600,840
3162,2019_04_10 12:05:38,4.0011,-1.7652,7.4531,32.55,33.07,5.859,660,840
3163,2019_04_10 12:05:39,-0.3923,-1.0199,7.4138,32.49,32.99,6.543,600,840
3164,2019_04_10 12:05:40,3.4912,6.0801,6.1586,32.55,33.11,6.396,630,840
3165,2019_04_10 12:05:41,2.2751,-0.1569,7.7276,32.49,33.17,6.445,630,840
3166,2019_04_10 12:05:42,-1.1376,2.5497,7.963,32.55,33.13,6.104,600,840
3167,2019_04_10 12:05:43,3.0989,-0.6276,8.5514,32.55,33.13,6.25,660,840
3168,2019_04_10 12:05:44,1.4514,1.216,7.1,32.53,33.05,6.494,600,840
3169,2019_04_10 12:05:45,6.0409,-4.4718,7.4138,32.53,33.03,6.152,660,840
3170,2019_04_10 12:05:46,-3.1381,-2.5497,11.3757,32.55,33.11,6.152,600,840
3171,2019_04_10 12:05:47,-0.1569,-3.6873,6.9431,32.55,33.03,6.201,600,840
3172,2019_04_10 12:05:48,3.0989,2.1575,6.6685,32.53,33.05,6.592,660,840
3173,2019_04_10 12:05:49,-0.7453,-1.8829,7.5707,32.53,33.17,6.885,600,840
3174,2019_04_10 12:05:50,1.4122,-1.3729,7.6492,32.57,33.17,5.957,660,840
3175,2019_04_10 12:05:51,0.3923,-2.5497,8.5122,32.57,33.19,6.25,600,840
3176,2019_04_10 12:05:52,2.1575,-0.0392,9.3359,32.55,33.05,6.006,600,840
3177,2019_04_10 12:05:53,1.8829,-2.8635,10.5912,32.55,33.11,6.348,660,840
3178,2019_04_10 12:05:54,2.7459,-0.6669,5.9624,32.53,33.13,6.055,600,840
3179,2019_04_10 12:05:55,3.1774,-2.6282,8.1984,32.53,33.07,6.152,630,840
3180,2019_04_10 12:05:56,2.0006,-1.2553,6.6293,32.55,33.25,6.006,630,840
3181,2019_04_10 12:05:57,3.9227,0.7453,7.8845,32.55,33.27,6.543,600,840
3182,2019_04_10 12:05:58,-1.0983,-1.2945,7.1785,32.53,33.21,6.885,660,810
3183,2019_04_10 12:05:59,-0.4315,-2.4713,7.4531,32.57,33.17,5.859,600,810
3184,2019_04_10 12:06:00,-0.5099,-1.3729,8.4729,32.55,33.17,6.396,630,840
3185,2019_04_10 12:06:01,0.4707,-1.8829,8.5906,32.55,33.13,6.592,630,840
3186,2019_04_10 12:06:02,1.4122,-1.0983,8.1984,32.55,33.25,6.055,600,840
3187,2019_04_10 12:06:03,-0.4315,-3.5304,7.9238,32.55,33.21,6.641,660,840
3188,2019_04_10 12:06:04,3.5696,-0.3138,8.4337,32.53,33.21,6.055,600,840
3189,2019_04_10 12:06:05,-0.5884,-1.4122,7.8061,32.53,33.21,5.859,630,840
3190,2019_04_10 12:06:06,-5.0995,-1.726,10.395,32.53,33.25,6.201,630,840
3191,2019_04_10 12:06:07,-1.3729,-0.1569,7.1785,32.49,33.19,6.689,600,840
3192,2019_04_10 12:06:08,2.7459,-2.2359,7.4531,32.55,33.25,6.641,660,840
3193,2019_04_10 12:06:09,-2.6674,-1.9613,7.61,32.55,33.21,6.836,600,840
3194,2019_04_10 12:06:10,1.5298,-2.432,8.2768,32.57,33.21,6.787,600,840
3195,2019_04_10 12:06:11,-2.3928,7.5707,7.1785,32.53,33.19,6.055,660,840
3196,2019_04_10 12:06:12,2.8243,-2.8635,6.8254,32.55,33.25,6.006,600,840
3197,2019_04_10 12:06:13,0.2746,-0.7061,7.8061,32.53,33.25,5.664,600,780
3198,2019_04_10 12:06:14,2.3144,-2.589,7.8845,32.53,33.25,6.25,660,840
3199,2019_04_10 12:06:15,5.1387,5.7663,6.5508,32.55,33.27,6.055,600,840
3200,2019_04_10 12:06:16,4.3542,0.2746,8.4337,32.55,33.33,6.592,600,840
3201,2019_04_10 12:06:17,1.5691,-2.9812,8.2376,32.55,33.33,5.957,660,840
3202,2019_04_10 12:06:18,-0.9414,3.4127,6.1978,32.57,33.29,6.104,600,840
3203,2019_04_10 12:06:19,4.8641,0.0392,8.0022,32.57,33.29,6.348,600,780
3204,2019_04_10 12:06:20,1.726,-1.5298,7.3746,32.57,33.33,6.152,600,840
3205,2019_04_10 12:06:21,-1.1376,0.5492,8.3553,32.55,33.27,5.908,660,840
3206,2019_04_10 12:06:22,-0.7453,-0.1961,8.0415,32.53,33.25,5.811,600,840
3207,2019_04_10 12:06:23,2.0398,-1.4122,7.963,32.57,33.25,5.957,600,780
3208,2019_04_10 12:06:24,3.6481,3.0989,7.8453,32.57,33.35,6.152,600,840
3209,2019_04_10 12:06:25,-2.7066,-2.5105,7.9238,32.55,33.29,6.592,660,840
3210,2019_04_10 12:06:26,1.2553,-1.3729,8.5514,32.57,33.27,6.641,600,840
3211,2019_04_10 12:06:27,1.6083,5.531,6.9823,32.55,33.27,6.787,600,840
3212,2019_04_10 12:06:28,0.1961,-0.2354,7.3354,32.49,33.25,6.104,660,780
3213,2019_04_10 12:06:29,1.0591,-5.1779,9.689,32.53,33.33,6.494,600,840
3214,2019_04_10 12:06:30,1.6867,-2.5497,8.2768,32.55,33.41,6.641,600,840
3215,2019_04_10 12:06:31,0.1569,0,8.7083,32.55,33.39,6.543,600,840
3216,2019_04_10 12:06:32,-0.353,-2.1182,7.5707,32.57,33.41,6.445,630,780
3217,2019_04_10 12:06:33,1.6867,-0.8238,8.1591,32.55,33.33,6.543,630,840
3218,2019_04_10 12:06:34,3.4519,-2.432,8.2768,32.55,33.35,6.641,600,840
3219,2019_04_10 12:06:35,-0.1961,-2.2751,7.963,32.55,33.33,6.006,600,780
3220,2019_04_10 12:06:36,1.8829,3.7265,8.0022,32.53,33.29,6.494,600,840
3221,2019_04_10 12:06:37,0.8238,-1.0199,8.0807,32.55,33.29,5.615,630,840
3222,2019_04_10 12:06:38,2.0398,-0.4315,7.5315,32.57,33.41,6.445,630,780
3223,2019_04_10 12:06:39,2.2359,-0.7845,7.9238,32.57,33.35,6.494,600,840
3224,2019_04_10 12:06:40,2.3536,-2.1182,8.3553,32.57,33.51,5.566,600,840
3225,2019_04_10 12:06:41,0.6276,-1.2945,8.0022,32.57,33.35,5.908,600,780
3226,2019_04_10 12:06:42,-0.5099,1.0983,7.8453,32.55,33.39,6.885,600,840
3227,2019_04_10 12:06:43,1.7652,-2.2359,8.316,32.57,33.33,5.762,630,840
3228,2019_04_10 12:06:44,3.805,-2.9812,6.9039,32.57,33.41,5.859,630,780
3229,2019_04_10 12:06:45,0.5099,-3.7658,7.7276,32.55,33.47,6.006,600,840
3230,2019_04_10 12:06:46,0.2354,-3.0204,8.7083,32.59,33.43,5.957,600,840
3231,2019_04_10 12:06:47,1.5298,-0.9022,7.61,32.55,33.33,5.859,600,780
3232,2019_04_10 12:06:48,1.8829,0.1961,7.4138,32.57,33.39,6.738,600,840
3233,2019_04_10 12:06:49,1.8829,-1.2553,7.8845,32.57,33.51,6.543,600,780
3234,2019_04_10 12:06:50,-2.942,1.5298,7.8453,32.59,33.47,6.592,660,840
3235,2019_04_10 12:06:51,2.3536,2.3536,8.316,32.57,33.61,6.787,600,840
3236,2019_04_10 12:06:52,0.1961,-1.6083,8.7083,32.55,33.61,6.494,600,840
3237,2019_04_10 12:06:53,-1.7652,-5.8448,7.6884,32.59,33.43,5.908,600,780
3238,2019_04_10 12:06:54,1.0199,-1.726,8.5122,32.57,33.55,6.152,630,840
3239,2019_04_10 12:06:55,0.3138,1.4906,7.963,32.59,33.51,5.713,630,840
3240,2019_04_10 12:06:56,3.4127,0.7061,6.6685,32.59,33.55,5.811,600,780
3241,2019_04_10 12:06:57,-0.0392,-3.4912,8.0022,32.61,33.51,6.152,600,840
3242,2019_04_10 12:06:59,0.4707,-4.8641,8.0022,32.59,33.51,6.201,600,840
3243,2019_04_10 12:06:59,-1.3729,-1.5691,7.0608,32.61,33.49,5.908,630,780
3244,2019_04_10 12:07:01,4.3149,-0.1177,8.1984,32.59,33.41,5.908,630,840
3245,2019_04_10 12:07:01,1.5691,-1.8437,7.5315,32.61,33.41,6.494,600,840
3246,2019_04_10 12:07:03,0.1961,-0.3138,8.0022,32.57,33.43,6.641,600,810
3247,2019_04_10 12:07:03,2.9028,-1.726,8.9437,32.59,33.41,6.055,600,810
3248,2019_04_10 12:07:05,6.7862,5.531,6.9823,32.61,33.49,6.104,600,840
3249,2019_04_10 12:07:05,-2.1967,-0.2354,8.4337,32.61,33.57,5.957,660,780
3250,2019_04_10 12:07:07,4.8249,-0.6669,8.2376,32.61,33.57,6.494,600,840
3251,2019_04_10 12:07:07,-1.5298,-0.3923,7.61,32.55,33.43,6.25,600,810
3252,2019_04_10 12:07:09,4.4326,2.5105,7.3746,32.57,33.61,5.859,600,810
3253,2019_04_10 12:07:09,0.0785,-2.432,8.2376,32.61,33.57,6.25,600,840
3254,2019_04_10 12:07:11,3.3735,-2.432,7.6884,32.59,33.57,6.641,600,810
3255,2019_04_10 12:07:12,1.7652,-2.8635,9.689,32.57,33.51,5.908,600,810
3256,2019_04_10 12:07:12,1.0199,-2.7459,8.0415,32.61,33.63,6.006,660,840
3257,2019_04_10 12:07:14,3.4912,0.9022,7.6884,32.61,33.63,5.615,600,780
3258,2019_04_10 12:07:15,0.7061,-1.0199,7.6492,32.61,33.49,6.104,600,840
3259,2019_04_10 12:07:16,1.2553,-0.5884,7.6492,32.61,33.57,6.006,600,840
3260,2019_04_10 12:07:17,2.7459,-5.5702,8.2376,32.59,33.47,5.713,600,780
3261,2019_04_10 12:07:18,2.6674,-0.5884,7.9238,32.59,33.43,6.445,600,840
3262,2019_04_10 12:07:18,-0.6669,-2.942,8.3945,32.57,33.39,6.152,660,810
3263,2019_04_10 12:07:20,2.3144,0.4315,8.1199,32.63,33.41,6.689,600,810
3264,2019_04_10 12:07:21,6.6293,-1.0983,7.61,32.61,33.63,5.908,600,840
3265,2019_04_10 12:07:22,-0.5884,-3.4519,7.2177,32.61,33.49,6.055,600,780
3266,2019_04_10 12:07:23,1.6867,3.4912,8.1984,32.61,33.47,5.908,600,840
3267,2019_04_10 12:07:24,-0.4315,-1.2945,8.5514,32.61,33.47,5.811,600,780
3268,2019_04_10 12:07:25,2.1575,-0.3923,7.4531,32.57,33.51,6.396,600,840
3269,2019_04_10 12:07:26,-1.9221,1.2553,7.1392,32.61,33.55,6.055,600,780
3270,2019_04_10 12:07:27,4.5895,-2.2359,8.9044,32.63,33.47,6.787,600,840
3271,2019_04_10 12:07:28,3.0204,0.9414,8.3945,32.59,33.43,5.811,600,780
3272,2019_04_10 12:07:29,3.9619,0.863,8.826,32.63,33.57,6.689,600,840
3273,2019_04_10 12:07:30,4.8249,-3.5304,7.6884,32.61,33.55,6.396,600,780
3274,2019_04_10 12:07:31,-0.2354,-1.0199,7.3354,32.59,33.61,6.201,600,840
3275,2019_04_10 12:07:32,1.0983,-0.5099,8.316,32.63,33.63,6.689,630,780
3276,2019_04_10 12:07:33,1.1768,-0.0785,7.7276,32.61,33.55,6.445,630,840
3277,2019_04_10 12:07:34,1.3729,-4.0011,8.316,32.59,33.55,5.469,600,780
3278,2019_04_10 12:07:35,1.726,-4.0011,8.4337,32.59,33.65,5.713,600,840
3279,2019_04_10 12:07:36,10.8265,0.5492,6.5508,32.59,33.73,6.299,600,780
3280,2019_04_10 12:07:37,0.4707,-3.7265,9.2183,32.59,33.63,5.908,600,840
3281,2019_04_10 12:07:38,0.1177,-0.1961,7.963,32.61,33.57,6.104,600,780
3282,2019_04_10 12:07:39,0.5884,-0.4707,7.1392,32.59,33.69,5.957,600,810
3283,2019_04_10 12:07:40,-2.6674,-2.9028,8.1984,32.63,33.65,6.494,600,810
3284,2019_04_10 12:07:41,-0.0392,-2.3144,9.4928,32.61,33.57,5.957,600,780
3285,2019_04_10 12:07:42,0.353,-1.6475,7.5315,32.63,33.61,6.055,600,840
3286,2019_04_10 12:07:43,-0.4315,-1.5691,7.7276,32.63,33.63,5.762,600,780
3287,2019_04_10 12:07:44,-0.3138,-2.589,8.0807,32.59,33.55,6.348,600,840
3288,2019_04_10 12:07:45,-0.353,-3.805,7.5707,32.61,33.63,5.469,600,780
3289,2019_04_10 12:07:46,-0.4315,-4.1972,8.5514,32.63,33.73,5.762,600,840
3290,2019_04_10 12:07:47,1.7652,-1.9221,8.316,32.61,33.63,5.957,600,780
3291,2019_04_10 12:07:48,-0.6669,0.5884,7.8061,32.63,33.73,6.152,600,780
3292,2019_04_10 12:07:49,1.216,-0.353,7.5315,32.63,33.77,5.664,600,840
3293,2019_04_10 12:07:50,1.8437,-1.8829,8.1591,32.63,33.57,6.104,600,780
3294,2019_04_10 12:07:51,1.2945,-2.589,8.0415,32.63,33.69,6.494,600,840
3295,2019_04_10 12:07:52,-1.4514,0.7845,7.8061,32.61,33.69,5.713,600,780
3296,2019_04_10 12:07:53,-1.4514,-1.3729,7.4531,32.65,33.57,5.713,600,780
3297,2019_04_10 12:07:54,1.6083,-1.4122,7.4923,32.63,33.77,5.811,600,840
3298,2019_04_10 12:07:55,2.7459,2.0006,6.5508,32.61,33.77,6.738,570,780
3299,2019_04_10 12:07:56,0.0392,-1.4122,7.8453,32.63,33.83,5.713,570,780
3300,2019_04_10 12:07:57,2.432,-2.5497,8.4729,32.63,33.61,6.641,600,810
3301,2019_04_10 12:07:58,-0.1569,-0.9414,8.0807,32.67,33.71,5.908,600,810
3302,2019_04_10 12:07:59,2.0006,-1.7652,7.9238,32.63,33.57,6.348,600,780
3303,2019_04_10 12:08:00,3.8834,-2.6282,9.6497,32.65,33.73,5.713,600,780
3304,2019_04_10 12:08:01,2.3536,-0.863,7.3746,32.65,33.85,6.055,600,840
3305,2019_04_10 12:08:02,1.726,0,7.61,32.63,33.79,6.152,600,780
3306,2019_04_10 12:08:03,1.6083,-1.9613,7.7669,32.65,33.83,5.811,600,780
3307,2019_04_10 12:08:04,-0.9022,-5.8448,8.316,32.65,33.77,5.957,540,780
3308,2019_04_10 12:08:05,2.1575,-1.726,7.2569,32.65,33.87,5.664,600,810
3309,2019_04_10 12:08:06,0.3138,-2.1575,7.9238,32.67,33.83,6.445,600,810
3310,2019_04_10 12:08:07,4.7856,-2.589,8.5906,32.69,33.87,6.641,600,780
3311,2019_04_10 12:08:08,2.6282,0,7.5707,32.65,33.71,6.348,600,780
3312,2019_04_10 12:08:09,1.5298,-0.9414,8.0807,32.67,33.79,6.836,600,810
3313,2019_04_10 12:08:10,0.5884,-1.0983,7.6884,32.67,33.83,6.152,600,810
3314,2019_04_10 12:08:11,1.4122,-0.863,8.5122,32.69,33.83,6.055,540,780
3315,2019_04_10 12:08:12,1.1376,-4.0403,7.1392,32.67,33.85,5.664,600,780
3316,2019_04_10 12:08:13,0.863,-0.5492,7.8453,32.67,33.69,6.689,600,780
3317,2019_04_10 12:08:14,0.2354,-1.726,8.316,32.69,33.77,6.494,600,840
3318,2019_04_10 12:08:15,1.6475,1.1376,8.3945,32.67,33.73,6.25,600,780
3319,2019_04_10 12:08:16,-0.6669,-0.9807,7.8061,32.69,33.77,6.641,600,780
3320,2019_04_10 12:08:17,1.4122,-0.6276,8.2376,32.71,33.73,5.713,540,780
3321,2019_04_10 12:08:18,0.8238,-0.863,7.61,32.71,33.77,5.908,600,780
3322,2019_04_10 12:08:19,-0.353,-2.2359,8.9437,32.67,33.77,6.348,600,780
3323,2019_04_10 12:08:20,1.5691,-1.6083,8.316,32.69,33.69,6.641,600,840
3324,2019_04_10 12:08:21,-2.0398,-6.3547,8.1984,32.71,33.77,-0.146,480,600
3333,2019_04_10 13:47:23,2.1575,6.9039,5.9624,32.45,32.33,7.471,690,960
3334,2019_04_10 13:47:26,1.1376,-0.9022,8.826,32.43,32.39,6.982,720,930
3335,2019_04_10 13:47:27,1.2553,0.2746,8.1591,32.45,32.35,7.031,660,900
3336,2019_04_10 13:47:28,0.353,-1.6475,8.2768,32.45,32.41,6.689,720,960
3337,2019_04_10 13:47:29,3.8442,-0.8238,8.7475,32.43,32.45,7.031,660,900
3338,2019_04_10 13:47:30,-0.2746,-1.6083,7.6884,32.43,32.41,6.299,720,960
3339,2019_04_10 13:47:31,1.7652,-1.216,7.4923,32.43,32.41,7.178,660,900
3340,2019_04_10 13:47:32,3.3343,-0.4315,8.6691,32.41,32.41,7.275,720,960
3341,2019_04_10 13:47:33,1.3337,-0.9807,7.5707,32.41,32.41,6.787,660,900
3342,2019_04_10 13:47:34,5.531,0.6276,6.6293,32.43,32.39,6.592,720,900
3343,2019_04_10 13:47:35,1.1376,-0.7453,8.5122,32.45,32.45,7.031,660,960
3344,2019_04_10 13:47:36,1.726,0.7061,7.7669,32.45,32.41,6.738,720,900
3345,2019_04_10 13:47:37,0,-1.9613,8.0415,32.43,32.41,6.494,660,960
3346,2019_04_10 13:47:38,0.863,-2.7459,7.7276,32.43,32.41,6.689,720,900
3347,2019_04_10 13:47:39,2.6674,-3.4127,7.8453,32.43,32.47,6.934,660,900
3348,2019_04_10 13:47:40,3.4912,-1.9221,8.7868,32.43,32.45,7.227,720,960
3349,2019_04_10 13:47:41,-3.6481,1.216,8.1199,32.43,32.45,6.982,660,900
3350,2019_04_10 13:47:42,0.863,-2.8243,7.4138,32.43,32.47,7.324,690,900
3351,2019_04_10 13:47:43,2.2751,-0.5099,8.1199,32.45,32.49,6.836,690,960
3352,2019_04_10 13:47:44,-2.3144,-1.1376,8.1199,32.41,32.53,6.494,660,900
3353,2019_04_10 13:47:45,3.8834,-1.2553,8.7868,32.43,32.49,6.152,720,900
3354,2019_04_10 13:47:46,3.1381,0.0785,8.4337,32.45,32.49,7.178,660,960
3355,2019_04_10 13:47:47,-2.9812,-2.1967,8.2768,32.45,32.61,6.396,690,900
3356,2019_04_10 13:47:48,-3.2558,-0.3138,8.4729,32.47,32.61,6.738,690,900
3357,2019_04_10 13:47:49,5.4917,0.5492,8.3553,32.45,32.55,7.08,660,900
3358,2019_04_10 13:47:50,1.216,-2.7459,7.963,32.45,32.61,6.934,720,960
3359,2019_04_10 13:47:51,2.7066,-2.0398,8.0022,32.43,32.55,6.396,660,900
3360,2019_04_10 13:47:52,0.0392,-1.5691,7.2177,32.43,32.55,6.885,660,900
3361,2019_04_10 13:47:53,1.2553,-1.0983,7.8453,32.45,32.49,7.129,720,900
3362,2019_04_10 13:47:54,7.2569,5.7271,6.4724,32.45,32.59,6.543,660,960
3363,2019_04_10 13:47:55,10.2774,4.1188,6.237,32.43,32.53,6.689,660,900
3364,2019_04_10 13:47:56,-4.5111,-2.0398,6.9039,32.43,32.59,6.201,720,900
3365,2019_04_10 13:47:57,1.2553,0.8238,7.4923,32.47,32.61,6.152,660,900
3366,2019_04_10 13:47:58,-2.432,1.3337,9.4144,32.43,32.59,6.104,660,900
3367,2019_04_10 13:47:59,4.9033,-0.7845,8.0807,32.47,32.63,6.885,660,900
3368,2019_04_10 13:48:00,2.4713,-2.6282,7.4923,32.43,32.59,6.396,720,930
3369,2019_04_10 13:48:01,0.4315,0.4315,8.0415,32.45,32.61,7.08,660,930
